movie_id,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
movie_0907,Phoenix Secret,Limited Series,Romance,Unknown,1993,59,TV-Y,English,Japan,4.2,3778470,11102590.5,7,189,TRUE,14-08-2023,FALSE
movie_0908,Love War,Movie,Sport,Unknown,1990,86,TV-Y,English,USA,6.2,4103654,6858445,7,97,FALSE,13-06-2021,FALSE
movie_0909,Day Mission,Movie,Romance,Fantasy,2000,86,PG-13,German,USA,7.1,3817917,7105587,7,97,FALSE,12-09-2021,FALSE
movie_0910,Night Battle,Stand-up Comedy,Thriller,Western,2000,62,PG,English,USA,6.2,3778470,11102590.5,7,97,FALSE,21-03-2021,FALSE
movie_0911,Bright Dragon,Stand-up Comedy,Thriller,Unknown,2018,55,TV-14,English,USA,7.9,3778470,11102590.5,7,97,FALSE,23-09-2022,TRUE
movie_0912,Mission Night,Stand-up Comedy,Adventure,Unknown,2015,72,TV-Y7,English,USA,2.6,3778470,11102590.5,7,97,FALSE,10-01-2023,FALSE
movie_0913,Empire Secret,TV Series,Crime,Sport,2020,29,TV-G,Japanese,UK,7.8,3778470,11102590.5,2,70,TRUE,25-04-2024,FALSE
movie_0914,Love Secret,Movie,Music,Western,2018,100,R,English,USA,3.3,8658634,11102590.5,7,97,FALSE,19-03-2023,TRUE
movie_0915,Journey Adventure,TV Series,Romance,Fantasy,2004,36,PG-13,English,France,8.8,3778470,11102590.5,11,27,TRUE,10-07-2025,FALSE
movie_0916,Adventure Dream,Movie,Documentary,Unknown,2017,97,G,English,USA,7.7,5230091,310864542,7,97,TRUE,28-03-2022,FALSE
movie_0917,Adventure Ice,Movie,Adventure,Unknown,2004,65,TV-PG,German,UK,6.4,2308408,37466547,7,97,FALSE,21-07-2021,FALSE
movie_0918,Secret Phoenix,Stand-up Comedy,Sport,Unknown,2002,59,TV-PG,English,South Korea,6.4,3778470,11102590.5,7,97,FALSE,08-02-2021,FALSE
movie_0919,The War,Movie,War,Sport,2012,99,TV-Y7,English,USA,4.5,2037924,6245998,7,97,FALSE,08-10-2022,TRUE
movie_0920,Story Warrior,Movie,Music,Unknown,1998,129,R,English,Canada,10,1568923,910439,7,97,FALSE,11-07-2021,FALSE
movie_0921,Phoenix House,Movie,War,Thriller,1998,114,TV-MA,Hindi,Japan,7.1,3778470,17204463,7,97,FALSE,14-01-2024,FALSE
movie_0922,Our Story,Movie,Crime,Unknown,2017,118,NC-17,French,Canada,8,3778470,11102590.5,7,97,TRUE,29-11-2024,TRUE
movie_0923,Last Phoenix,TV Series,Adventure,Fantasy,1995,45,TV-Y7,English,USA,5.7,3778470,11102590.5,4,182,FALSE,20-08-2020,TRUE
movie_0924,Fire King,TV Series,Drama,Unknown,2022,64,PG,Spanish,USA,6.4,3778470,11102590.5,1,98,FALSE,22-07-2021,FALSE
movie_0925,Quest Princess,Movie,Mystery,Unknown,2005,134,TV-G,English,France,6.2,16797086,11102590.5,7,97,FALSE,16-06-2025,FALSE
movie_0926,Family Queen,Movie,Sci-Fi,Action,2024,125,NC-17,Spanish,USA,6.4,3778470,10714224,7,97,FALSE,02-05-2024,FALSE
movie_0927,Fire Ice,TV Series,Sci-Fi,Unknown,2008,40,TV-G,French,France,6.7,3778470,11102590.5,12,37,TRUE,03-09-2022,TRUE
movie_0928,Little Dream,TV Series,Horror,Unknown,2008,54,PG,Spanish,USA,5.9,3778470,11102590.5,5,131,FALSE,13-12-2023,FALSE
movie_0929,Fire King,Movie,Adventure,Unknown,2001,144,G,English,USA,6.4,6055248,54612,7,97,FALSE,26-01-2023,FALSE
movie_0930,Dark Day,Limited Series,Animation,History,1991,18,TV-14,English,Canada,5.8,3778470,11102590.5,8,99,FALSE,30-04-2025,FALSE
movie_0931,Family King,Movie,War,Unknown,2011,91,TV-Y,English,USA,4.2,6878404,2032055569,7,97,FALSE,12-08-2020,FALSE
movie_0932,Hero Empire,Limited Series,Sci-Fi,Adventure,1992,63,NC-17,English,USA,9,3778470,11102590.5,6,46,FALSE,22-04-2021,FALSE
movie_0933,Princess Family,Movie,Horror,Unknown,2014,136,TV-PG,Hindi,USA,7.5,1750334,8461465,7,97,FALSE,06-01-2023,FALSE
movie_0934,Kingdom House,TV Series,Comedy,Unknown,2018,23,TV-G,English,Canada,6.8,3778470,11102590.5,2,22,TRUE,02-03-2021,TRUE
movie_0935,Day Adventure,Movie,Thriller,Unknown,2003,122,TV-PG,French,USA,6.4,3778470,11102590.5,7,97,TRUE,31-10-2021,FALSE
movie_0936,Quest Empire,Movie,Family,Crime,2019,85,G,English,USA,3.7,3778470,212795,7,97,FALSE,04-12-2024,TRUE
movie_0937,Journey House,Movie,History,Unknown,2010,108,TV-Y7,English,USA,0.6,27987637,11102590.5,7,97,FALSE,26-11-2020,FALSE
movie_0938,Old House,Movie,Crime,War,1995,116,R,English,USA,1.7,6877911,65073829,7,97,TRUE,05-04-2021,TRUE
movie_0939,Dragon War,TV Series,Crime,Unknown,2000,66,TV-Y7,English,Canada,6.2,3778470,11102590.5,10,117,FALSE,08-07-2021,FALSE
movie_0940,Fire Warrior,Limited Series,Documentary,Unknown,2016,69,TV-PG,English,USA,7.5,3778470,11102590.5,7,146,FALSE,15-11-2020,FALSE
movie_0941,A Mystery,Movie,War,Unknown,2023,117,TV-PG,Spanish,Germany,5.6,3778470,31526910,7,97,FALSE,01-05-2025,FALSE
movie_0942,King Legend,Stand-up Comedy,Mystery,Unknown,1999,98,TV-14,English,Canada,5.9,3778470,11102590.5,7,97,TRUE,31-12-2022,TRUE
movie_0943,Dream Adventure,TV Series,Music,Unknown,2021,49,TV-MA,English,Japan,9.4,3778470,11102590.5,14,52,TRUE,04-12-2022,FALSE
movie_0944,Dark Love,Movie,Sci-Fi,Animation,1990,103,G,English,Japan,8.3,755027,121486,7,97,FALSE,21-07-2023,FALSE
movie_0945,Secret Ice,Documentary,Sport,Sci-Fi,2010,97,TV-Y7,English,USA,6.6,3778470,11102590.5,7,97,TRUE,30-04-2023,FALSE
movie_0946,Quest Warrior,Movie,Comedy,Action,2001,83,G,English,France,6.5,10571426,2106307,7,97,FALSE,28-09-2023,FALSE
movie_0947,Secret Mission,Movie,Biography,Unknown,1999,84,PG-13,Spanish,USA,9.3,7872425,5076773,7,97,FALSE,23-04-2023,FALSE
movie_0948,Little Night,TV Series,History,Unknown,2015,52,TV-Y,English,USA,6.8,3778470,11102590.5,1,164,TRUE,15-11-2022,FALSE
movie_0949,Warrior Adventure,Movie,History,Adventure,2006,106,G,Italian,USA,6,10082632,2344323,7,97,FALSE,16-10-2023,TRUE
movie_0950,War Day,TV Series,Thriller,Unknown,2000,55,TV-14,Korean,USA,6.1,3778470,11102590.5,11,184,FALSE,30-03-2024,FALSE
movie_0951,Big House,TV Series,Horror,Unknown,2020,38,G,English,USA,6.7,3778470,11102590.5,6,72,TRUE,20-09-2020,FALSE
movie_0952,Queen Day,Movie,Western,Music,2009,121,PG,English,USA,8.8,9065794,11102590.5,7,97,FALSE,21-07-2023,FALSE
movie_0953,Bright Love,Documentary,Drama,Western,1999,108,TV-G,Spanish,South Korea,5,3778470,11102590.5,7,97,FALSE,27-11-2020,FALSE
movie_0954,Mission Adventure,Movie,Comedy,Unknown,2020,151,PG,German,USA,5.6,479995,31220059,7,97,TRUE,20-10-2020,FALSE
movie_0955,Queen Empire,Movie,Fantasy,Unknown,2022,87,PG-13,Spanish,USA,7.2,3778470,11102590.5,7,97,TRUE,03-03-2022,FALSE
movie_0956,A Love,Stand-up Comedy,Adventure,Unknown,2001,97,G,English,USA,8.4,3778470,11102590.5,7,97,FALSE,20-01-2023,FALSE
movie_0957,Storm Love,Documentary,Sci-Fi,Family,2024,102,TV-14,Italian,Canada,6.3,3778470,11102590.5,7,97,TRUE,24-05-2021,FALSE
movie_0958,Story Warrior,Movie,Thriller,Unknown,2022,104,G,English,USA,9.1,7640901,8187582,7,97,FALSE,19-05-2021,FALSE
movie_0959,A Dragon,TV Series,Animation,Unknown,2016,51,R,French,USA,8.9,3778470,11102590.5,14,17,TRUE,11-05-2023,FALSE
movie_0960,Quest Quest,TV Series,Animation,Unknown,2015,29,PG-13,English,Canada,7,3778470,11102590.5,3,46,TRUE,23-02-2022,TRUE
movie_0961,Story Mystery,Movie,Fantasy,Unknown,2014,115,TV-Y7,Spanish,South Korea,7.3,3778470,341983926,7,97,TRUE,30-04-2025,FALSE
movie_0962,City Ice,TV Series,History,Unknown,2018,45,TV-PG,English,USA,6.8,3778470,11102590.5,9,198,FALSE,03-05-2022,TRUE
movie_0963,War Dream,Limited Series,Sci-Fi,Unknown,1998,24,NC-17,English,USA,6.7,3778470,11102590.5,11,30,TRUE,18-05-2025,FALSE
movie_0964,Journey Empire,TV Series,Crime,Documentary,1992,58,TV-Y,English,UK,7.1,3778470,11102590.5,4,18,TRUE,22-11-2022,FALSE
movie_0965,Empire Legend,Movie,Sport,Western,1997,29,PG-13,Spanish,Canada,3.5,1437629,5514939,7,97,FALSE,06-08-2020,FALSE
movie_0966,A Adventure,Stand-up Comedy,Crime,Unknown,2024,70,TV-G,English,USA,5.9,3778470,11102590.5,7,97,FALSE,20-01-2024,FALSE
movie_0967,Our Adventure,TV Series,Adventure,Unknown,2017,66,TV-G,German,USA,7,3778470,11102590.5,11,107,FALSE,20-04-2025,FALSE
movie_0968,First Queen,TV Series,Fantasy,Unknown,1996,46,NC-17,English,USA,5.8,3778470,11102590.5,9,14,FALSE,16-03-2024,FALSE
movie_0969,Adventure Story,Movie,Crime,Music,1993,131,TV-MA,English,India,6.1,1905142,389765,7,97,FALSE,30-01-2022,FALSE
movie_0970,House King,TV Series,Biography,Unknown,2005,52,PG,Spanish,USA,6.4,3778470,11102590.5,7,159,FALSE,21-12-2021,TRUE
movie_0971,Warrior Empire,TV Series,Romance,Unknown,1998,48,NC-17,German,Canada,6.3,3778470,11102590.5,9,107,FALSE,21-04-2022,FALSE
movie_0972,Bright Mystery,Stand-up Comedy,Sport,Unknown,1995,54,PG-13,Spanish,USA,6.8,3778470,11102590.5,7,97,FALSE,02-12-2024,FALSE
movie_0973,Dark Kingdom,TV Series,Romance,Unknown,2001,66,R,German,USA,6.2,3778470,11102590.5,3,133,TRUE,03-10-2022,FALSE
movie_0974,Queen Storm,TV Series,Crime,Drama,2002,50,TV-14,English,Germany,5.8,3778470,11102590.5,7,11,FALSE,28-06-2024,FALSE
movie_0975,Quest War,Movie,History,Adventure,2013,101,TV-MA,French,USA,5.5,12437786,110918415,7,97,FALSE,14-11-2022,FALSE
movie_0976,Dragon Journey,Movie,Adventure,Documentary,2015,111,G,Hindi,Japan,7.3,45933057,2099413,7,97,FALSE,16-09-2022,FALSE
movie_0977,Little Secret,Movie,Family,Romance,2021,131,TV-PG,English,Germany,6.4,1815186,2039126,7,97,FALSE,12-06-2021,FALSE
movie_0978,City Night,Movie,Romance,Music,2017,93,PG-13,Korean,UK,8.5,1669938,5999880,7,97,TRUE,23-03-2022,TRUE
movie_0979,Story Legend,Movie,War,Unknown,2017,110,R,French,USA,7.6,2371950,11102590.5,7,97,FALSE,03-10-2023,FALSE
movie_0980,War Battle,TV Series,Adventure,Biography,1966,17,TV-MA,Spanish,USA,8,3778470,11102590.5,13,166,FALSE,11-03-2024,FALSE
movie_0981,First Dragon,Movie,Biography,Unknown,2008,90,TV-14,English,India,5.4,3778470,144443940,7,97,TRUE,07-02-2025,FALSE
movie_0982,Storm Dream,Movie,Horror,Unknown,1998,99,TV-PG,Japanese,Japan,9.2,9850569,8806633,7,97,FALSE,09-05-2024,FALSE
movie_0983,Day Legend,Movie,Action,Romance,2002,61,R,Japanese,Canada,9.4,11539630,248879,7,97,FALSE,13-03-2022,FALSE
movie_0984,Family Day,Stand-up Comedy,History,Unknown,2006,59,G,English,Canada,5.8,3778470,11102590.5,7,97,FALSE,24-09-2024,TRUE
movie_0985,Queen Night,Documentary,Sci-Fi,Unknown,2000,89,TV-14,French,France,7.7,3778470,11102590.5,7,97,FALSE,21-01-2024,FALSE
movie_0986,Love Day,TV Series,Horror,Unknown,2022,37,NC-17,English,USA,8.5,3778470,11102590.5,10,153,FALSE,26-03-2023,FALSE
movie_0987,Phoenix Storm,TV Series,Horror,Sci-Fi,2023,51,TV-Y,English,USA,6.8,3778470,11102590.5,1,93,FALSE,26-05-2023,FALSE
movie_0988,Little Journey,Stand-up Comedy,War,Unknown,2006,72,R,English,Canada,1.6,3778470,11102590.5,7,97,TRUE,09-01-2024,FALSE
movie_0989,Empire Family,Movie,Biography,Fantasy,2008,168,TV-14,English,Canada,6.9,3778470,784225,7,97,FALSE,15-07-2025,FALSE
movie_0990,Big Quest,Documentary,Mystery,Unknown,1997,28,G,English,USA,3.4,3778470,11102590.5,7,97,FALSE,20-04-2025,FALSE
movie_0991,Last Queen,Movie,Drama,Unknown,1992,76,PG,Italian,USA,6.5,4303395,6895198,7,97,FALSE,19-07-2021,FALSE
movie_0992,The Love,Movie,Horror,Music,2018,57,TV-14,English,USA,6.2,461832,11102590.5,7,97,FALSE,15-12-2022,FALSE
movie_0993,Old Phoenix,Stand-up Comedy,Western,Unknown,2020,19,PG,Spanish,Canada,3.7,3778470,11102590.5,7,97,FALSE,08-05-2025,FALSE
movie_0994,Battle Queen,Movie,Mystery,Unknown,1990,119,TV-14,German,USA,1.4,3778470,28637,7,97,FALSE,22-02-2024,TRUE
movie_0995,Big Day,Movie,Horror,Unknown,2024,185,TV-PG,Japanese,South Korea,7.9,436936,25050655,7,97,FALSE,13-01-2024,FALSE
movie_0996,Secret Mission,TV Series,Sci-Fi,Unknown,1997,69,NC-17,English,South Korea,6.4,3778470,11102590.5,2,24,FALSE,28-05-2021,TRUE
movie_0997,House Empire,TV Series,History,Biography,2024,21,R,French,USA,7.1,3778470,11102590.5,11,124,FALSE,29-02-2024,FALSE
movie_0998,Day Legend,Limited Series,Fantasy,Unknown,2013,69,TV-14,English,USA,6,3778470,11102590.5,8,162,TRUE,25-09-2022,FALSE
movie_0999,Ice War,Movie,Crime,Unknown,1997,16,TV-Y7,English,USA,7,49649970,139707,7,97,FALSE,06-01-2024,FALSE
movie_1000,Last Night,TV Series,Sport,Unknown,1993,42,NC-17,English,UK,6.4,3778470,11102590.5,10,25,FALSE,02-09-2021,FALSE
